sample_id,detected_class,baby_detected,empty_seat_detected,baby_count,empty_seat_count,yolo_confidence,bbox_width,bbox_height,bbox_area,pose_detected,movement_score,lstm_behavior,behavior_confidence,audio_class,audio_confidence,cry_probability,noise_probability,normal_probability,filtered_baby_detected,filtered_behavior,filtered_audio,smoothed_baby_detected,smoothed_behavior,smoothed_audio,smoothed_cry_probability,inactive_streak,recent_sudden_count,risk_score,risk_label,risk_reason
9109,Baby,1,0,1,0,0.83419,206,284,58504,1,0.00042024,Inactive,0.95,Noise,0.64436,0.010448,0.64436,0.345192,1,Inactive,Noise,1,Inactive,Noise,0.006449467,21,0,2,Medium_Risk,Inactive behavior detected
9110,Baby,1,0,1,0,0.84859,214,290,62060,1,0.00035047,Inactive,0.95,Noise,0.64436,0.010448,0.64436,0.345192,1,Inactive,Noise,1,Inactive,Noise,0.007075067,22,0,2,Medium_Risk,Inactive behavior detected
9111,Baby,1,0,1,0,0.847686,218,288,62784,1,0.00183948,Inactive,0.95,Noise,0.64436,0.010448,0.64436,0.345192,1,Inactive,Noise,1,Inactive,Noise,0.007700667,23,0,2,Medium_Risk,Inactive behavior detected
9112,Baby,1,0,1,0,0.823352,213,289,61557,1,0.00141843,Inactive,0.95,Noise,0.981443,0.005132,0.981443,0.013425,1,Inactive,Noise,1,Inactive,Noise,0.007355467,24,0,2,Medium_Risk,Inactive behavior detected
9113,Baby,1,0,1,0,0.86543,219,293,64167,1,0.0010335,Inactive,0.95,Noise,0.981443,0.005132,0.981443,0.013425,1,Inactive,Noise,1,Inactive,Noise,0.007010267,25,0,2,Medium_Risk,Inactive behavior detected
9114,Baby,1,0,1,0,0.848458,209,286,59774,1,0.00068801,Inactive,0.95,Noise,0.981443,0.005132,0.981443,0.013425,1,Inactive,Noise,1,Inactive,Noise,0.006665067,26,0,2,Medium_Risk,Inactive behavior detected
9115,Baby,1,0,1,0,0.851392,219,293,64167,1,0.00217325,Inactive,0.95,Noise,0.981443,0.005132,0.981443,0.013425,1,Inactive,Noise,1,Inactive,Noise,0.006319867,27,0,2,Medium_Risk,Inactive behavior detected
9116,Baby,1,0,1,0,0.829132,214,289,61846,1,0.00120948,Inactive,0.95,Noise,0.981443,0.005132,0.981443,0.013425,1,Inactive,Noise,1,Inactive,Noise,0.005974667,28,0,2,Medium_Risk,Inactive behavior detected
9117,Baby,1,0,1,0,0.830819,213,289,61557,1,0.00086971,Inactive,0.95,Noise,0.929526,0.002401,0.929526,0.068073,1,Inactive,Noise,1,Inactive,Noise,0.005978467,29,0,2,Medium_Risk,Inactive behavior detected
9118,Baby,1,0,1,0,0.854918,217,288,62496,1,0.00122739,Inactive,0.95,Noise,0.929526,0.002401,0.929526,0.068073,1,Inactive,Noise,1,Inactive,Noise,0.005982267,30,0,2,Medium_Risk,Inactive behavior detected
9119,Baby,1,0,1,0,0.843061,212,290,61480,1,0.00273503,Inactive,0.95,Noise,0.929526,0.002401,0.929526,0.068073,1,Inactive,Noise,1,Inactive,Noise,0.005986067,31,0,2,Medium_Risk,Inactive behavior detected
9120,Baby,1,0,1,0,0.859142,222,293,65046,1,0.00125108,Inactive,0.95,Noise,0.929526,0.002401,0.929526,0.068073,1,Inactive,Noise,1,Inactive,Noise,0.005989867,32,0,2,Medium_Risk,Inactive behavior detected
9121,Baby,1,0,1,0,0.827477,219,296,64824,1,0.00192149,Inactive,0.95,Noise,0.689801,0.006753,0.689801,0.303447,1,Inactive,Noise,1,Inactive,Noise,0.0062838,33,0,2,Medium_Risk,Inactive behavior detected
9122,Baby,1,0,1,0,0.838566,213,290,61770,1,0.00234646,Inactive,0.95,Noise,0.689801,0.006753,0.689801,0.303447,1,Inactive,Noise,1,Inactive,Noise,0.006037467,34,0,2,Medium_Risk,Inactive behavior detected
9123,Baby,1,0,1,0,0.84042,234,278,65052,1,0.00689338,Inactive,0.95,Noise,0.689801,0.006753,0.689801,0.303447,1,Inactive,Noise,1,Inactive,Noise,0.005791133,35,0,2,Medium_Risk,Inactive behavior detected
9124,Baby,1,0,1,0,0.837753,223,293,65339,1,0.00970965,Low_Movement,0.9,Noise,0.689801,0.006753,0.689801,0.303447,1,Low_Movement,Noise,1,Inactive,Noise,0.0055448,36,0,2,Medium_Risk,Inactive behavior detected
9125,Baby,1,0,1,0,0.790187,217,296,64232,1,0.00608004,Low_Movement,0.9,Noise,0.689801,0.006753,0.689801,0.303447,1,Low_Movement,Noise,1,Inactive,Noise,0.005298467,37,0,2,Medium_Risk,Inactive behavior detected
9126,Baby,1,0,1,0,0.83978,212,285,60420,1,0.01489271,Low_Movement,0.9,Noise,0.715115,0.006369,0.715115,0.278516,1,Low_Movement,Noise,1,Inactive,Noise,0.005026533,38,0,2,Medium_Risk,Inactive behavior detected
9127,Baby,1,0,1,0,0.845303,225,292,65700,1,0.00123096,Low_Movement,0.9,Noise,0.715115,0.006369,0.715115,0.278516,1,Low_Movement,Noise,1,Inactive,Noise,0.005109,39,0,2,Medium_Risk,Inactive behavior detected
9128,Baby,1,0,1,0,0.834987,217,293,63581,1,0.00265523,Low_Movement,0.9,Noise,0.715115,0.006369,0.715115,0.278516,1,Low_Movement,Noise,1,Inactive,Noise,0.005191467,40,0,2,Medium_Risk,Inactive behavior detected
9129,Baby,1,0,1,0,0.840526,219,290,63510,1,0.00268858,Low_Movement,0.9,Noise,0.715115,0.006369,0.715115,0.278516,1,Low_Movement,Noise,1,Inactive,Noise,0.005273933,41,0,2,Medium_Risk,Inactive behavior detected
9130,Baby,1,0,1,0,0.846125,211,291,61401,1,0.00177735,Low_Movement,0.9,Noise,0.715115,0.006369,0.715115,0.278516,1,Low_Movement,Noise,1,Inactive,Noise,0.0053564,42,0,2,Medium_Risk,Inactive behavior detected
9131,Baby,1,0,1,0,0.824849,218,296,64528,1,0.00180933,Low_Movement,0.9,Noise,0.992157,0.002966,0.992157,0.004877,1,Low_Movement,Noise,1,Low_Movement,Noise,0.005212,0,0,2,Medium_Risk,Low movement detected
9132,Baby,1,0,1,0,0.832605,216,290,62640,1,0.00071489,Low_Movement,0.9,Noise,0.992157,0.002966,0.992157,0.004877,1,Low_Movement,Noise,1,Low_Movement,Noise,0.005249667,0,0,2,Medium_Risk,Low movement detected
9133,Baby,1,0,1,0,0.826598,215,288,61920,1,0.00043282,Low_Movement,0.9,Noise,0.992157,0.002966,0.992157,0.004877,1,Low_Movement,Noise,1,Low_Movement,Noise,0.005287333,0,0,2,Medium_Risk,Low movement detected
9134,Baby,1,0,1,0,0.828307,216,292,63072,1,0.00065777,Low_Movement,0.9,Noise,0.992157,0.002966,0.992157,0.004877,1,Low_Movement,Noise,1,Low_Movement,Noise,0.005325,0,0,2,Medium_Risk,Low movement detected
9135,Baby,1,0,1,0,0.843157,216,292,63072,1,0.00089482,Inactive,0.95,Noise,0.992157,0.002966,0.992157,0.004877,1,Inactive,Noise,1,Low_Movement,Noise,0.005362667,0,0,2,Medium_Risk,Low movement detected
9136,Baby,1,0,1,0,0.827817,216,295,63720,1,0.00155496,Inactive,0.95,Noise,0.656276,0.004761,0.656276,0.338963,1,Inactive,Noise,1,Low_Movement,Noise,0.005229867,0,0,2,Medium_Risk,Low movement detected
9137,Baby,1,0,1,0,0.82703,216,294,63504,1,0.00098375,Inactive,0.95,Noise,0.656276,0.004761,0.656276,0.338963,1,Inactive,Noise,1,Low_Movement,Noise,0.005097067,0,0,2,Medium_Risk,Low movement detected
9138,Baby,1,0,1,0,0.824934,212,291,61692,1,0.00113461,Inactive,0.95,Noise,0.656276,0.004761,0.656276,0.338963,1,Inactive,Noise,1,Low_Movement,Noise,0.004964267,0,0,2,Medium_Risk,Low movement detected
9139,Baby,1,0,1,0,0.799036,214,292,62488,1,0.00025529,Inactive,0.95,Noise,0.656276,0.004761,0.656276,0.338963,1,Inactive,Noise,1,Low_Movement,Noise,0.004831467,0,0,2,Medium_Risk,Low movement detected
9140,Baby,1,0,1,0,0.841582,215,291,62565,1,0.00079238,Inactive,0.95,Noise,0.656276,0.004761,0.656276,0.338963,1,Inactive,Noise,1,Low_Movement,Noise,0.004698667,0,0,2,Medium_Risk,Low movement detected
9141,Baby,1,0,1,0,0.812443,213,291,61983,1,0.00163348,Inactive,0.95,Noise,0.846929,0.007161,0.846929,0.14591,1,Inactive,Noise,1,Low_Movement,Noise,0.004751467,0,0,2,Medium_Risk,Low movement detected
9142,Baby,1,0,1,0,0.806496,214,290,62060,1,0.01069297,Inactive,0.95,Noise,0.846929,0.007161,0.846929,0.14591,1,Inactive,Noise,1,Inactive,Noise,0.004804267,1,0,2,Medium_Risk,Inactive behavior detected
9143,Baby,1,0,1,0,0.823798,214,290,62060,1,0.00287534,Inactive,0.95,Noise,0.846929,0.007161,0.846929,0.14591,1,Inactive,Noise,1,Inactive,Noise,0.004857067,2,0,2,Medium_Risk,Inactive behavior detected
9144,Baby,1,0,1,0,0.808375,215,290,62350,1,0.00231428,Inactive,0.95,Noise,0.846929,0.007161,0.846929,0.14591,1,Inactive,Noise,1,Inactive,Noise,0.004909867,3,0,2,Medium_Risk,Inactive behavior detected
9145,Baby,1,0,1,0,0.825478,218,288,62784,1,0.00064782,Inactive,0.95,Noise,0.987632,0.003872,0.987632,0.008496,1,Inactive,Noise,1,Inactive,Noise,0.0047434,4,0,2,Medium_Risk,Inactive behavior detected
9146,Baby,1,0,1,0,0.815675,219,293,64167,1,0.00045641,Inactive,0.95,Noise,0.987632,0.003872,0.987632,0.008496,1,Inactive,Noise,1,Inactive,Noise,0.0048038,5,0,2,Medium_Risk,Inactive behavior detected
9147,Baby,1,0,1,0,0.830417,216,291,62856,1,0.00094793,Inactive,0.95,Noise,0.987632,0.003872,0.987632,0.008496,1,Inactive,Noise,1,Inactive,Noise,0.0048642,6,0,2,Medium_Risk,Inactive behavior detected
9148,Baby,1,0,1,0,0.806081,216,287,61992,1,0.00047989,Inactive,0.95,Noise,0.987632,0.003872,0.987632,0.008496,1,Inactive,Noise,1,Inactive,Noise,0.0049246,7,0,2,Medium_Risk,Inactive behavior detected
9149,Baby,1,0,1,0,0.838531,220,289,63580,1,0.00079908,Inactive,0.95,Noise,0.987632,0.003872,0.987632,0.008496,1,Inactive,Noise,1,Inactive,Noise,0.004985,8,0,2,Medium_Risk,Inactive behavior detected
9150,Baby,1,0,1,0,0.845781,217,290,62930,1,0.00049889,Inactive,0.95,Noise,0.832752,0.009808,0.832752,0.15744,1,Inactive,Noise,1,Inactive,Noise,0.005441133,9,0,2,Medium_Risk,Inactive behavior detected
9151,Baby,1,0,1,0,0.829628,217,288,62496,1,0.00090314,Inactive,0.95,Noise,0.832752,0.009808,0.832752,0.15744,1,Inactive,Noise,1,Inactive,Noise,0.0057776,10,0,2,Medium_Risk,Inactive behavior detected
9152,Baby,1,0,1,0,0.814438,213,287,61131,1,0.00077298,Inactive,0.95,Noise,0.832752,0.009808,0.832752,0.15744,1,Inactive,Noise,1,Inactive,Noise,0.006114067,11,0,2,Medium_Risk,Inactive behavior detected
9153,Baby,1,0,1,0,0.83252,221,287,63427,1,0.00118203,Inactive,0.95,Noise,0.832752,0.009808,0.832752,0.15744,1,Inactive,Noise,1,Inactive,Noise,0.006450533,12,0,2,Medium_Risk,Inactive behavior detected
9154,Baby,1,0,1,0,0.798129,216,287,61992,1,0.00125427,Inactive,0.95,Noise,0.832752,0.009808,0.832752,0.15744,1,Inactive,Noise,1,Inactive,Noise,0.006787,13,0,2,Medium_Risk,Inactive behavior detected
9155,Baby,1,0,1,0,0.826666,215,288,61920,1,0.00034475,Inactive,0.95,Noise,0.731716,0.010717,0.731716,0.257567,1,Inactive,Noise,1,Inactive,Noise,0.007184067,14,0,2,Medium_Risk,Inactive behavior detected
9156,Baby,1,0,1,0,0.801806,214,288,61632,1,0.00037593,Inactive,0.95,Noise,0.731716,0.010717,0.731716,0.257567,1,Inactive,Noise,1,Inactive,Noise,0.007421133,15,0,2,Medium_Risk,Inactive behavior detected
9157,Baby,1,0,1,0,0.813061,212,288,61056,1,0.0008009,Inactive,0.95,Noise,0.731716,0.010717,0.731716,0.257567,1,Inactive,Noise,1,Inactive,Noise,0.0076582,16,0,2,Medium_Risk,Inactive behavior detected
9158,Baby,1,0,1,0,0.818625,216,289,62424,1,0.00183623,Inactive,0.95,Noise,0.731716,0.010717,0.731716,0.257567,1,Inactive,Noise,1,Inactive,Noise,0.007895267,17,0,2,Medium_Risk,Inactive behavior detected
9159,Baby,1,0,1,0,0.830754,207,281,58167,1,0.00305727,Inactive,0.95,Noise,0.731716,0.010717,0.731716,0.257567,1,Inactive,Noise,1,Inactive,Noise,0.008132333,18,0,2,Medium_Risk,Inactive behavior detected
9160,Baby,1,0,1,0,0.836069,215,288,61920,1,0.00120655,Inactive,0.95,Noise,0.726639,0.004603,0.726639,0.268759,1,Inactive,Noise,1,Inactive,Noise,0.008181067,19,0,2,Medium_Risk,Inactive behavior detected
9161,Baby,1,0,1,0,0.801149,207,288,59616,1,0.00066325,Inactive,0.95,Noise,0.726639,0.004603,0.726639,0.268759,1,Inactive,Noise,1,Inactive,Noise,0.0082298,20,0,2,Medium_Risk,Inactive behavior detected
9162,Baby,1,0,1,0,0.834152,210,288,60480,1,0.00161879,Inactive,0.95,Noise,0.726639,0.004603,0.726639,0.268759,1,Inactive,Noise,1,Inactive,Noise,0.008278533,21,0,2,Medium_Risk,Inactive behavior detected
9163,Baby,1,0,1,0,0.833088,213,287,61131,1,0.00181296,Inactive,0.95,Noise,0.726639,0.004603,0.726639,0.268759,1,Inactive,Noise,1,Inactive,Noise,0.008327267,22,0,2,Medium_Risk,Inactive behavior detected
9164,Baby,1,0,1,0,0.824123,213,291,61983,1,0.00096474,Inactive,0.95,Noise,0.726639,0.004603,0.726639,0.268759,1,Inactive,Noise,1,Inactive,Noise,0.008376,23,0,2,Medium_Risk,Inactive behavior detected
9165,Baby,1,0,1,0,0.830789,216,289,62424,1,0.0012022,Inactive,0.95,Noise,0.842291,0.00956,0.842291,0.148149,1,Inactive,Noise,1,Inactive,Noise,0.008359467,24,0,2,Medium_Risk,Inactive behavior detected
9166,Baby,1,0,1,0,0.825942,212,288,61056,1,0.00161048,Inactive,0.95,Noise,0.842291,0.00956,0.842291,0.148149,1,Inactive,Noise,1,Inactive,Noise,0.008342933,25,0,2,Medium_Risk,Inactive behavior detected
9167,Baby,1,0,1,0,0.82728,213,289,61557,1,0.00090396,Inactive,0.95,Noise,0.842291,0.00956,0.842291,0.148149,1,Inactive,Noise,1,Inactive,Noise,0.0083264,26,0,2,Medium_Risk,Inactive behavior detected
9168,Baby,1,0,1,0,0.847057,217,288,62496,1,0.00166668,Inactive,0.95,Noise,0.842291,0.00956,0.842291,0.148149,1,Inactive,Noise,1,Inactive,Noise,0.008309867,27,0,2,Medium_Risk,Inactive behavior detected
9169,Baby,1,0,1,0,0.827612,215,288,61920,1,0.00050024,Inactive,0.95,Noise,0.842291,0.00956,0.842291,0.148149,1,Inactive,Noise,1,Inactive,Noise,0.008293333,28,0,2,Medium_Risk,Inactive behavior detected
9170,Baby,1,0,1,0,0.800232,205,286,58630,1,0.00137965,Inactive,0.95,Noise,0.988299,0.006051,0.988299,0.005649,1,Inactive,Noise,1,Inactive,Noise,0.007982267,29,0,2,Medium_Risk,Inactive behavior detected
9171,Baby,1,0,1,0,0.824844,212,291,61692,1,0.00172471,Inactive,0.95,Noise,0.988299,0.006051,0.988299,0.005649,1,Inactive,Noise,1,Inactive,Noise,0.0076712,30,0,2,Medium_Risk,Inactive behavior detected
9172,Baby,1,0,1,0,0.847549,217,290,62930,1,0.00088644,Inactive,0.95,Noise,0.988299,0.006051,0.988299,0.005649,1,Inactive,Noise,1,Inactive,Noise,0.007360133,31,0,2,Medium_Risk,Inactive behavior detected
9173,Baby,1,0,1,0,0.830142,205,286,58630,1,0.00115779,Inactive,0.95,Noise,0.988299,0.006051,0.988299,0.005649,1,Inactive,Noise,1,Inactive,Noise,0.007049067,32,0,2,Medium_Risk,Inactive behavior detected
9174,Baby,1,0,1,0,0.833705,216,284,61344,1,0.00183369,Inactive,0.95,Noise,0.988299,0.006051,0.988299,0.005649,1,Inactive,Noise,1,Inactive,Noise,0.006738,33,0,2,Medium_Risk,Inactive behavior detected
9175,Baby,1,0,1,0,0.814681,213,289,61557,1,0.00082894,Inactive,0.95,Noise,0.647743,0.008332,0.647743,0.343925,1,Inactive,Noise,1,Inactive,Noise,0.0069866,34,0,2,Medium_Risk,Inactive behavior detected
9176,Baby,1,0,1,0,0.82773,210,290,60900,1,0.00185452,Inactive,0.95,Noise,0.647743,0.008332,0.647743,0.343925,1,Inactive,Noise,1,Inactive,Noise,0.0072352,35,0,2,Medium_Risk,Inactive behavior detected
9177,Baby,1,0,1,0,0.812629,212,284,60208,1,0.00371296,Inactive,0.95,Noise,0.647743,0.008332,0.647743,0.343925,1,Inactive,Noise,1,Inactive,Noise,0.0074838,36,0,2,Medium_Risk,Inactive behavior detected
9178,Baby,1,0,1,0,0.812595,203,290,58870,1,0.00107589,Inactive,0.95,Noise,0.647743,0.008332,0.647743,0.343925,1,Inactive,Noise,1,Inactive,Noise,0.0077324,37,0,2,Medium_Risk,Inactive behavior detected
9179,Baby,1,0,1,0,0.826331,212,286,60632,1,0.00069575,Inactive,0.95,Noise,0.647743,0.008332,0.647743,0.343925,1,Inactive,Noise,1,Inactive,Noise,0.007981,38,0,2,Medium_Risk,Inactive behavior detected
9180,Baby,1,0,1,0,0.815813,203,285,57855,1,0.00212162,Inactive,0.95,Noise,0.584462,0.008119,0.584462,0.40742,1,Inactive,Unknown,1,Inactive,Noise,0.007884933,39,0,2,Medium_Risk,Inactive behavior detected
9181,Baby,1,0,1,0,0.815187,217,291,63147,1,0.0037196,Inactive,0.95,Noise,0.584462,0.008119,0.584462,0.40742,1,Inactive,Unknown,1,Inactive,Noise,0.007788867,40,0,2,Medium_Risk,Inactive behavior detected
9182,Baby,1,0,1,0,0.817516,214,291,62274,1,0.00060806,Inactive,0.95,Noise,0.584462,0.008119,0.584462,0.40742,1,Inactive,Unknown,1,Inactive,Noise,0.0076928,41,0,2,Medium_Risk,Inactive behavior detected
9183,Baby,1,0,1,0,0.833792,212,290,61480,1,0.00066513,Inactive,0.95,Noise,0.584462,0.008119,0.584462,0.40742,1,Inactive,Unknown,1,Inactive,Noise,0.007596733,42,0,2,Medium_Risk,Inactive behavior detected
9184,Baby,1,0,1,0,0.817473,217,288,62496,1,0.00036048,Inactive,0.95,Noise,0.584462,0.008119,0.584462,0.40742,1,Inactive,Unknown,1,Inactive,Noise,0.007500667,43,0,2,Medium_Risk,Inactive behavior detected
9185,Baby,1,0,1,0,0.825682,214,287,61418,1,0.0031145,Inactive,0.95,Noise,0.795761,0.010451,0.795761,0.193789,1,Inactive,Noise,1,Inactive,Noise,0.007794,44,0,2,Medium_Risk,Inactive behavior detected
9186,Baby,1,0,1,0,0.806323,219,288,63072,1,0.00109388,Inactive,0.95,Noise,0.795761,0.010451,0.795761,0.193789,1,Inactive,Noise,1,Inactive,Noise,0.008087333,45,0,3,High_Risk,Inactive behavior continued for a long duration
9187,Baby,1,0,1,0,0.840181,223,289,64447,1,0.00098055,Inactive,0.95,Noise,0.795761,0.010451,0.795761,0.193789,1,Inactive,Noise,1,Inactive,Noise,0.008380667,46,0,3,High_Risk,Inactive behavior continued for a long duration
9188,Baby,1,0,1,0,0.817443,211,288,60768,1,0.00174444,Inactive,0.95,Noise,0.795761,0.010451,0.795761,0.193789,1,Inactive,Noise,1,Inactive,Noise,0.008674,47,0,3,High_Risk,Inactive behavior continued for a long duration
9189,Baby,1,0,1,0,0.832645,220,287,63140,1,0.0027855,Inactive,0.95,Noise,0.637711,0.008444,0.637711,0.353844,1,Inactive,Noise,1,Inactive,Noise,0.008833533,48,0,3,High_Risk,Inactive behavior continued for a long duration
9190,Baby,1,0,1,0,0.846656,226,289,65314,1,0.00373224,Inactive,0.95,Noise,0.637711,0.008444,0.637711,0.353844,1,Inactive,Noise,1,Inactive,Noise,0.008841,49,0,3,High_Risk,Inactive behavior continued for a long duration
9191,Baby,1,0,1,0,0.817097,220,286,62920,1,0.00090795,Inactive,0.95,Noise,0.637711,0.008444,0.637711,0.353844,1,Inactive,Noise,1,Inactive,Noise,0.008848467,50,0,3,High_Risk,Inactive behavior continued for a long duration
9192,Baby,1,0,1,0,0.817255,222,288,63936,1,0.00249196,Inactive,0.95,Noise,0.637711,0.008444,0.637711,0.353844,1,Inactive,Noise,1,Inactive,Noise,0.008855933,51,0,3,High_Risk,Inactive behavior continued for a long duration
9193,Baby,1,0,1,0,0.843929,208,278,57824,1,0.00130975,Inactive,0.95,Noise,0.637711,0.008444,0.637711,0.353844,1,Inactive,Noise,1,Inactive,Noise,0.0088634,52,0,3,High_Risk,Inactive behavior continued for a long duration
9194,Baby,1,0,1,0,0.855065,223,287,64001,1,0.00076823,Inactive,0.95,Noise,0.944401,0.00674,0.944401,0.048859,1,Inactive,Noise,1,Inactive,Noise,0.008757267,53,0,3,High_Risk,Inactive behavior continued for a long duration
9195,Baby,1,0,1,0,0.840815,227,291,66057,1,0.0004348,Inactive,0.95,Noise,0.944401,0.00674,0.944401,0.048859,1,Inactive,Noise,1,Inactive,Noise,0.008665333,54,0,3,High_Risk,Inactive behavior continued for a long duration
9196,Baby,1,0,1,0,0.83117,225,293,65925,1,0.00083805,Inactive,0.95,Noise,0.944401,0.00674,0.944401,0.048859,1,Inactive,Noise,1,Inactive,Noise,0.0085734,55,0,3,High_Risk,Inactive behavior continued for a long duration
9197,Baby,1,0,1,0,0.841377,228,293,66804,1,0.00066545,Inactive,0.95,Noise,0.944401,0.00674,0.944401,0.048859,1,Inactive,Noise,1,Inactive,Noise,0.008481467,56,0,3,High_Risk,Inactive behavior continued for a long duration
9198,Baby,1,0,1,0,0.844258,224,291,65184,1,0.00186514,Inactive,0.95,Noise,0.944401,0.00674,0.944401,0.048859,1,Inactive,Noise,1,Inactive,Noise,0.008389533,57,0,3,High_Risk,Inactive behavior continued for a long duration
9199,Baby,1,0,1,0,0.844287,226,295,66670,1,0.00106021,Inactive,0.95,Noise,0.965828,0.004048,0.965828,0.030124,1,Inactive,Noise,1,Inactive,Noise,0.008118133,58,0,3,High_Risk,Inactive behavior continued for a long duration
9200,Baby,1,0,1,0,0.846935,216,288,62208,1,0.00116268,Inactive,0.95,Noise,0.965828,0.004048,0.965828,0.030124,1,Inactive,Noise,1,Inactive,Noise,0.007691267,59,0,3,High_Risk,Inactive behavior continued for a long duration
9201,Baby,1,0,1,0,0.844761,218,289,63002,1,0.00032142,Inactive,0.95,Noise,0.965828,0.004048,0.965828,0.030124,1,Inactive,Noise,1,Inactive,Noise,0.0072644,60,0,3,High_Risk,Inactive behavior continued for a long duration
9202,Baby,1,0,1,0,0.848316,221,288,63648,1,7.80E-05,Inactive,0.95,Noise,0.965828,0.004048,0.965828,0.030124,1,Inactive,Noise,1,Inactive,Noise,0.006837533,61,0,3,High_Risk,Inactive behavior continued for a long duration
9203,Baby,1,0,1,0,0.847134,216,289,62424,1,0.00027605,Inactive,0.95,Noise,0.965828,0.004048,0.965828,0.030124,1,Inactive,Noise,1,Inactive,Noise,0.006410667,62,0,3,High_Risk,Inactive behavior continued for a long duration
9204,Baby,1,0,1,0,0.849093,224,291,65184,1,0.00334055,Inactive,0.95,Noise,0.786721,0.005848,0.786721,0.20743,1,Inactive,Noise,1,Inactive,Noise,0.0062376,63,0,3,High_Risk,Inactive behavior continued for a long duration
9205,Baby,1,0,1,0,0.855123,222,289,64158,1,0.00185857,Inactive,0.95,Noise,0.786721,0.005848,0.786721,0.20743,1,Inactive,Noise,1,Inactive,Noise,0.006064533,64,0,3,High_Risk,Inactive behavior continued for a long duration
9206,Baby,1,0,1,0,0.84837,223,291,64893,1,0.00074239,Inactive,0.95,Noise,0.786721,0.005848,0.786721,0.20743,1,Inactive,Noise,1,Inactive,Noise,0.005891467,65,0,3,High_Risk,Inactive behavior continued for a long duration
9207,Baby,1,0,1,0,0.842339,213,286,60918,1,0.00031859,Inactive,0.95,Noise,0.786721,0.005848,0.786721,0.20743,1,Inactive,Noise,1,Inactive,Noise,0.0057184,66,0,3,High_Risk,Inactive behavior continued for a long duration
9208,Baby,1,0,1,0,0.83418,224,298,66752,1,0.00105954,Inactive,0.95,Noise,0.786721,0.005848,0.786721,0.20743,1,Inactive,Noise,1,Inactive,Noise,0.005545333,67,0,3,High_Risk,Inactive behavior continued for a long duration
9209,Baby,1,0,1,0,0.849649,228,298,67944,1,0.0020425,Inactive,0.95,Noise,0.833697,0.007126,0.833697,0.159176,1,Inactive,Noise,1,Inactive,Noise,0.005571067,68,0,3,High_Risk,Inactive behavior continued for a long duration
9210,Baby,1,0,1,0,0.838994,224,293,65632,1,0.00054499,Inactive,0.95,Noise,0.833697,0.007126,0.833697,0.159176,1,Inactive,Noise,1,Inactive,Noise,0.0055968,69,0,3,High_Risk,Inactive behavior continued for a long duration
9211,Baby,1,0,1,0,0.835347,221,290,64090,1,0.00031963,Inactive,0.95,Noise,0.833697,0.007126,0.833697,0.159176,1,Inactive,Noise,1,Inactive,Noise,0.005622533,70,0,3,High_Risk,Inactive behavior continued for a long duration
9212,Baby,1,0,1,0,0.840334,226,292,65992,1,0.00069841,Inactive,0.95,Noise,0.833697,0.007126,0.833697,0.159176,1,Inactive,Noise,1,Inactive,Noise,0.005648267,71,0,3,High_Risk,Inactive behavior continued for a long duration
9213,Baby,1,0,1,0,0.848902,226,292,65992,1,0.0007254,Inactive,0.95,Noise,0.833697,0.007126,0.833697,0.159176,1,Inactive,Noise,1,Inactive,Noise,0.005674,72,0,3,High_Risk,Inactive behavior continued for a long duration
9214,Baby,1,0,1,0,0.84386,221,290,64090,1,6.44E-05,Inactive,0.95,Noise,0.833819,0.007268,0.833819,0.158913,1,Inactive,Noise,1,Inactive,Noise,0.005888667,73,0,3,High_Risk,Inactive behavior continued for a long duration
9215,Baby,1,0,1,0,0.843065,221,290,64090,1,0.00087254,Inactive,0.95,Noise,0.833819,0.007268,0.833819,0.158913,1,Inactive,Noise,1,Inactive,Noise,0.006103333,74,0,3,High_Risk,Inactive behavior continued for a long duration
9216,Baby,1,0,1,0,0.84599,223,292,65116,1,0.00058874,Inactive,0.95,Noise,0.833819,0.007268,0.833819,0.158913,1,Inactive,Noise,1,Inactive,Noise,0.006318,75,0,3,High_Risk,Inactive behavior continued for a long duration
