sample_id,detected_class,baby_detected,empty_seat_detected,baby_count,empty_seat_count,yolo_confidence,bbox_width,bbox_height,bbox_area,pose_detected,movement_score,lstm_behavior,behavior_confidence,audio_class,audio_confidence,cry_probability,noise_probability,normal_probability,distress_detected,distress_status
6973,Baby,1,0,1,0,0.491546,122,153,18666,0,0,Sudden_Movement,0.95,Noise,0.987988,0.00176,0.987988,0.010252,0,Sudden Movement
6974,None,0,0,0,0,0,0,0,0,1,0.02840207,Sudden_Movement,0.95,Noise,0.998653,0.000618,0.998653,0.000729,0,No Baby Detected
6975,Baby,1,0,1,0,0.494811,130,157,20410,1,0.01053395,Sudden_Movement,0.95,Noise,0.998653,0.000618,0.998653,0.000729,0,Sudden Movement
6976,Baby,1,0,1,0,0.479658,128,148,18944,1,0.01580145,Sudden_Movement,0.95,Noise,0.998653,0.000618,0.998653,0.000729,0,Sudden Movement
6977,Baby,1,0,1,0,0.669033,126,170,21420,1,0.01018492,Sudden_Movement,0.95,Noise,0.998653,0.000618,0.998653,0.000729,0,Sudden Movement
6978,Baby,1,0,1,0,0.566626,136,147,19992,1,0.00568356,Sudden_Movement,0.95,Noise,0.998653,0.000618,0.998653,0.000729,0,Sudden Movement
6979,Baby,1,0,1,0,0.691735,125,171,21375,1,0.0024045,Normal_Movement,0.793784,Noise,0.973469,0.004587,0.973469,0.021944,0,Normal Condition
6980,Baby,1,0,1,0,0.680089,118,162,19116,1,0.01163472,Restless_Movement,0.9,Noise,0.973469,0.004587,0.973469,0.021944,0,Restless Movement
6981,Baby,1,0,1,0,0.629268,119,146,17374,1,0.01147548,Normal_Movement,0.793817,Noise,0.973469,0.004587,0.973469,0.021944,0,Normal Condition
6982,Baby,1,0,1,0,0.693033,125,149,18625,1,0.00765201,Normal_Movement,0.7937,Noise,0.973469,0.004587,0.973469,0.021944,0,Normal Condition
6983,None,0,0,0,0,0,0,0,0,1,0.03388749,Normal_Movement,0.793701,Noise,0.98082,0.002707,0.98082,0.016472,0,No Baby Detected
6984,Baby,1,0,1,0,0.700236,146,175,25550,1,0.02050418,Restless_Movement,0.9,Noise,0.98082,0.002707,0.98082,0.016472,0,Restless Movement
6985,Baby,1,0,2,0,0.782473,145,177,25665,1,0.0549015,Sudden_Movement,0.95,Noise,0.98082,0.002707,0.98082,0.016472,0,Sudden Movement
6986,Baby,1,0,2,0,0.701536,125,144,18000,1,0.02107706,Sudden_Movement,0.95,Noise,0.98082,0.002707,0.98082,0.016472,0,Sudden Movement
6987,Baby,1,0,1,0,0.583449,138,158,21804,1,0.01575143,Sudden_Movement,0.95,Noise,0.98082,0.002707,0.98082,0.016472,0,Sudden Movement
6988,Baby,1,0,1,0,0.540572,129,135,17415,1,0.00453791,Sudden_Movement,0.95,Noise,0.965979,0.009002,0.965979,0.025019,0,Sudden Movement
6989,Baby,1,0,1,0,0.594727,132,137,18084,1,0.00669149,Sudden_Movement,0.95,Noise,0.965979,0.009002,0.965979,0.025019,0,Sudden Movement
6990,Baby,1,0,2,0,0.583967,132,142,18744,1,0.00453915,Sudden_Movement,0.95,Noise,0.965979,0.009002,0.965979,0.025019,0,Sudden Movement
6991,Baby,1,0,2,0,0.668524,224,307,68768,1,0.02045473,Sudden_Movement,0.95,Noise,0.965979,0.009002,0.965979,0.025019,0,Sudden Movement
6992,None,0,0,0,0,0,0,0,0,0,0,Sudden_Movement,0.95,Noise,0.965979,0.009002,0.965979,0.025019,0,No Baby Detected
6993,Baby,1,0,1,0,0.651207,153,186,28458,1,0.09416221,Sudden_Movement,0.95,Noise,0.991205,0.001588,0.991205,0.007207,0,Sudden Movement
6994,Baby,1,0,1,0,0.430413,157,184,28888,1,0.15409658,Sudden_Movement,0.95,Noise,0.991205,0.001588,0.991205,0.007207,0,Sudden Movement
6995,Baby,1,0,1,0,0.514259,233,193,44969,1,0.0649479,Sudden_Movement,0.95,Noise,0.991205,0.001588,0.991205,0.007207,0,Sudden Movement
6996,Baby,1,0,1,0,0.717388,122,164,20008,1,0.05675496,Sudden_Movement,0.95,Noise,0.991205,0.001588,0.991205,0.007207,0,Sudden Movement
6997,Baby,1,0,2,0,0.837038,214,197,42158,1,0.0428348,Sudden_Movement,0.95,Noise,0.991205,0.001588,0.991205,0.007207,0,Sudden Movement
6998,Baby,1,0,2,0,0.838646,180,221,39780,1,0.03646301,Sudden_Movement,0.95,Noise,0.971306,0.005968,0.971306,0.022726,0,Sudden Movement
6999,Baby,1,0,2,0,0.814984,183,216,39528,1,0.00859084,Sudden_Movement,0.95,Noise,0.971306,0.005968,0.971306,0.022726,0,Sudden Movement
7000,Baby,1,0,1,0,0.726911,220,258,56760,1,0.09252724,Sudden_Movement,0.95,Noise,0.971306,0.005968,0.971306,0.022726,0,Sudden Movement
7001,Baby,1,0,1,0,0.547695,203,223,45269,1,0.02298446,Sudden_Movement,0.95,Noise,0.971306,0.005968,0.971306,0.022726,0,Sudden Movement
7002,Baby,1,0,1,0,0.493555,230,299,68770,1,0.02885813,Sudden_Movement,0.95,Noise,0.902411,0.007653,0.902411,0.089937,0,Sudden Movement
7003,Baby,1,0,1,0,0.792087,113,149,16837,1,0.04445715,Sudden_Movement,0.95,Noise,0.902411,0.007653,0.902411,0.089937,0,Sudden Movement
7004,Baby,1,0,2,0,0.799799,131,158,20698,1,0.0332015,Sudden_Movement,0.95,Noise,0.902411,0.007653,0.902411,0.089937,0,Sudden Movement
7005,Baby,1,0,1,0,0.783989,128,164,20992,1,0.00441459,Sudden_Movement,0.95,Noise,0.902411,0.007653,0.902411,0.089937,0,Sudden Movement
7006,Baby,1,0,1,0,0.781908,132,163,21516,1,0.00369276,Sudden_Movement,0.95,Noise,0.92671,0.005755,0.92671,0.067535,0,Sudden Movement
7007,Baby,1,0,1,0,0.756027,136,160,21760,1,0.00998099,Sudden_Movement,0.95,Noise,0.92671,0.005755,0.92671,0.067535,0,Sudden Movement
7008,Baby,1,0,1,0,0.767332,132,160,21120,1,0.02448109,Sudden_Movement,0.95,Noise,0.92671,0.005755,0.92671,0.067535,0,Sudden Movement
7009,Baby,1,0,1,0,0.777657,131,178,23318,1,0.00863233,Sudden_Movement,0.95,Noise,0.92671,0.005755,0.92671,0.067535,0,Sudden Movement
7010,Baby,1,0,1,0,0.591613,136,162,22032,1,0.00509349,Sudden_Movement,0.95,Noise,0.92671,0.005755,0.92671,0.067535,0,Sudden Movement
7011,Baby,1,0,1,0,0.533928,140,152,21280,1,0.00513523,Sudden_Movement,0.95,Noise,0.912619,0.003599,0.912619,0.083781,0,Sudden Movement
7012,Baby,1,0,1,0,0.808003,136,162,22032,1,0.00605481,Sudden_Movement,0.95,Noise,0.912619,0.003599,0.912619,0.083781,0,Sudden Movement
7013,Baby,1,0,1,0,0.752672,144,169,24336,1,0.01914205,Sudden_Movement,0.95,Noise,0.912619,0.003599,0.912619,0.083781,0,Sudden Movement
7014,Baby,1,0,1,0,0.741148,137,189,25893,1,0.04701324,Sudden_Movement,0.95,Noise,0.912619,0.003599,0.912619,0.083781,0,Sudden Movement
7015,Baby,1,0,1,0,0.736713,133,176,23408,1,0.0077597,Sudden_Movement,0.95,Noise,0.927154,0.003733,0.927154,0.069113,0,Sudden Movement
7016,Baby,1,0,1,0,0.770823,129,185,23865,1,0.00942183,Sudden_Movement,0.95,Noise,0.927154,0.003733,0.927154,0.069113,0,Sudden Movement
7017,Baby,1,0,1,0,0.802927,131,175,22925,1,0.02116852,Sudden_Movement,0.95,Noise,0.927154,0.003733,0.927154,0.069113,0,Sudden Movement
7018,Baby,1,0,1,0,0.817636,124,183,22692,1,0.01039022,Sudden_Movement,0.95,Noise,0.927154,0.003733,0.927154,0.069113,0,Sudden Movement
7019,Baby,1,0,1,0,0.76514,129,166,21414,1,0.00643061,Sudden_Movement,0.95,Noise,0.927154,0.003733,0.927154,0.069113,0,Sudden Movement
7020,Baby,1,0,1,0,0.808529,121,167,20207,1,0.01851994,Sudden_Movement,0.95,Noise,0.948367,0.003565,0.948367,0.048068,0,Sudden Movement
7021,Baby,1,0,1,0,0.820455,124,170,21080,1,0.01048975,Sudden_Movement,0.95,Noise,0.948367,0.003565,0.948367,0.048068,0,Sudden Movement
7022,Baby,1,0,1,0,0.756431,116,153,17748,1,0.01340432,Sudden_Movement,0.95,Noise,0.948367,0.003565,0.948367,0.048068,0,Sudden Movement
7023,Baby,1,0,1,0,0.76888,137,164,22468,1,0.01321084,Sudden_Movement,0.95,Noise,0.948367,0.003565,0.948367,0.048068,0,Sudden Movement
7024,Baby,1,0,1,0,0.768325,135,161,21735,1,0.01082638,Sudden_Movement,0.95,Noise,0.948367,0.003565,0.948367,0.048068,0,Sudden Movement
7025,Baby,1,0,1,0,0.746579,139,150,20850,1,0.00920482,Sudden_Movement,0.95,Noise,0.999404,0.00011,0.999404,0.000486,0,Sudden Movement
7026,Baby,1,0,1,0,0.762584,132,160,21120,1,0.00339347,Normal_Movement,0.793837,Noise,0.999404,0.00011,0.999404,0.000486,0,Normal Condition
7027,Baby,1,0,1,0,0.758454,135,163,22005,1,0.00522624,Normal_Movement,0.793798,Noise,0.999404,0.00011,0.999404,0.000486,0,Normal Condition
7028,Baby,1,0,1,0,0.702201,120,161,19320,1,0.00152668,Normal_Movement,0.79369,Noise,0.999404,0.00011,0.999404,0.000486,0,Normal Condition
7029,Baby,1,0,1,0,0.757795,117,164,19188,1,0.0075929,Normal_Movement,0.793628,Noise,0.999331,0.000538,0.999331,0.00013,0,Normal Condition
7030,Baby,1,0,1,0,0.812783,133,173,23009,1,0.00732101,Normal_Movement,0.793408,Noise,0.999331,0.000538,0.999331,0.00013,0,Normal Condition
7031,Baby,1,0,1,0,0.798148,127,165,20955,1,0.00410092,Normal_Movement,0.793403,Noise,0.999331,0.000538,0.999331,0.00013,0,Normal Condition
7032,Baby,1,0,1,0,0.671196,132,158,20856,1,0.009365,Low_Movement,0.9,Noise,0.999331,0.000538,0.999331,0.00013,0,Low Movement Condition
7033,Baby,1,0,1,0,0.796744,129,166,21414,1,0.01227078,Low_Movement,0.9,Noise,0.999331,0.000538,0.999331,0.00013,0,Low Movement Condition
7034,Baby,1,0,1,0,0.774783,136,176,23936,1,0.01772004,Normal_Movement,0.793151,Noise,0.999331,0.000538,0.999331,0.00013,0,Normal Condition
7035,Baby,1,0,1,0,0.811462,149,189,28161,1,0.00988353,Normal_Movement,0.793138,Noise,0.999751,9.40E-05,0.999751,0.000154,0,Normal Condition
7036,Baby,1,0,1,0,0.828083,144,187,26928,1,0.00669784,Normal_Movement,0.793185,Noise,0.999751,9.40E-05,0.999751,0.000154,0,Normal Condition
7037,Baby,1,0,1,0,0.770467,152,179,27208,1,0.00215486,Normal_Movement,0.793216,Noise,0.999751,9.40E-05,0.999751,0.000154,0,Normal Condition
7038,Baby,1,0,1,0,0.827857,147,177,26019,1,0.00311619,Normal_Movement,0.79328,Noise,0.999751,9.40E-05,0.999751,0.000154,0,Normal Condition
7039,Baby,1,0,1,0,0.824627,149,185,27565,1,0.00480179,Normal_Movement,0.793365,Noise,0.999751,9.40E-05,0.999751,0.000154,0,Normal Condition
7040,Baby,1,0,2,0,0.80996,205,286,58630,1,0.00228653,Normal_Movement,0.793391,Noise,0.926093,0.008045,0.926093,0.065862,0,Normal Condition
7041,Baby,1,0,2,0,0.6505,134,186,24924,1,0.01443513,Normal_Movement,0.793424,Noise,0.926093,0.008045,0.926093,0.065862,0,Normal Condition
7042,Baby,1,0,1,0,0.689146,148,195,28860,1,0.00580316,Normal_Movement,0.793284,Noise,0.926093,0.008045,0.926093,0.065862,0,Normal Condition
7043,Baby,1,0,1,0,0.808652,148,186,27528,1,0.01104621,Low_Movement,0.9,Noise,0.926093,0.008045,0.926093,0.065862,0,Low Movement Condition
7044,Baby,1,0,1,0,0.802314,148,168,24864,1,0.00397,Low_Movement,0.9,Noise,0.999635,0.000167,0.999635,0.000198,0,Low Movement Condition
7045,Baby,1,0,1,0,0.809636,154,188,28952,1,0.01207777,Low_Movement,0.9,Noise,0.999635,0.000167,0.999635,0.000198,0,Low Movement Condition
7046,Baby,1,0,1,0,0.814571,138,188,25944,1,0.00468277,Normal_Movement,0.793209,Noise,0.999635,0.000167,0.999635,0.000198,0,Normal Condition
7047,Baby,1,0,1,0,0.803858,139,180,25020,1,0.00954402,Normal_Movement,0.79324,Noise,0.999635,0.000167,0.999635,0.000198,0,Normal Condition
7048,Baby,1,0,1,0,0.76149,145,193,27985,1,0.00432765,Normal_Movement,0.793182,Noise,0.999635,0.000167,0.999635,0.000198,0,Normal Condition
7049,Baby,1,0,1,0,0.763913,141,171,24111,1,0.00060206,Normal_Movement,0.793245,Noise,0.992274,0.004921,0.992274,0.002805,0,Normal Condition
7050,Baby,1,0,1,0,0.787775,139,181,25159,1,0.00302023,Low_Movement,0.9,Noise,0.992274,0.004921,0.992274,0.002805,0,Low Movement Condition
7051,Baby,1,0,1,0,0.814636,140,175,24500,1,0.00110892,Low_Movement,0.9,Noise,0.992274,0.004921,0.992274,0.002805,0,Low Movement Condition
7052,Baby,1,0,1,0,0.777688,144,180,25920,1,0.00356957,Low_Movement,0.9,Noise,0.992274,0.004921,0.992274,0.002805,0,Low Movement Condition
7053,Baby,1,0,1,0,0.769267,142,173,24566,1,0.00311669,Low_Movement,0.9,Noise,0.992274,0.004921,0.992274,0.002805,0,Low Movement Condition
7054,Baby,1,0,1,0,0.780919,145,169,24505,1,0.00649885,Low_Movement,0.9,Noise,0.995417,0.002189,0.995417,0.002394,0,Low Movement Condition
7055,Baby,1,0,1,0,0.815214,137,182,24934,1,0.00219907,Low_Movement,0.9,Noise,0.995417,0.002189,0.995417,0.002394,0,Low Movement Condition
7056,Baby,1,0,1,0,0.790452,137,195,26715,1,0.00296716,Low_Movement,0.9,Noise,0.995417,0.002189,0.995417,0.002394,0,Low Movement Condition
7057,Baby,1,0,1,0,0.839717,149,191,28459,1,0.00685302,Low_Movement,0.9,Noise,0.995417,0.002189,0.995417,0.002394,0,Low Movement Condition
7058,Baby,1,0,1,0,0.799548,157,186,29202,1,0.04421514,Sudden_Movement,0.95,Noise,0.995417,0.002189,0.995417,0.002394,0,Sudden Movement
7059,"Baby,Empty Seat",1,1,1,1,0.775633,166,194,32204,1,0.06420261,Sudden_Movement,0.95,Noise,0.996942,0.00056,0.996942,0.002498,0,Sudden Movement
7060,"Baby,Empty Seat",1,1,1,1,0.658021,290,236,68440,1,0.25319867,Sudden_Movement,0.95,Noise,0.996942,0.00056,0.996942,0.002498,0,Sudden Movement
7061,"Baby,Empty Seat",1,1,1,1,0.651045,300,236,70800,0,0,Sudden_Movement,0.95,Noise,0.996942,0.00056,0.996942,0.002498,0,Sudden Movement
7062,"Baby,Empty Seat",1,1,1,1,0.596693,254,310,78740,1,0.0181732,Sudden_Movement,0.95,Noise,0.996942,0.00056,0.996942,0.002498,0,Sudden Movement
7063,"Baby,Empty Seat",1,1,1,1,0.640614,287,237,68019,1,0.01626655,Sudden_Movement,0.95,Noise,0.996942,0.00056,0.996942,0.002498,0,Sudden Movement
7064,Empty Seat,0,1,0,1,0.654496,296,236,69856,0,0,Sudden_Movement,0.95,Noise,0.882267,0.007858,0.882267,0.109875,0,No Baby Detected
7065,Empty Seat,0,1,0,1,0.645716,296,237,70152,1,0.0128148,Sudden_Movement,0.95,Noise,0.882267,0.007858,0.882267,0.109875,0,No Baby Detected
7066,"Baby,Empty Seat",1,1,1,1,0.591541,287,238,68306,1,0.02401647,Sudden_Movement,0.95,Noise,0.882267,0.007858,0.882267,0.109875,0,Sudden Movement
7067,Baby,1,0,1,0,0.843186,168,224,37632,1,0.11569639,Sudden_Movement,0.95,Noise,0.882267,0.007858,0.882267,0.109875,0,Sudden Movement
7068,Baby,1,0,1,0,0.815774,132,189,24948,1,0.04186285,Sudden_Movement,0.95,Noise,0.984846,0.00506,0.984846,0.010094,0,Sudden Movement
7069,Baby,1,0,1,0,0.796779,125,188,23500,1,0.00789061,Sudden_Movement,0.95,Noise,0.984846,0.00506,0.984846,0.010094,0,Sudden Movement
7070,Baby,1,0,1,0,0.818255,133,186,24738,1,0.00710154,Sudden_Movement,0.95,Noise,0.984846,0.00506,0.984846,0.010094,0,Sudden Movement
7071,Baby,1,0,1,0,0.804122,132,183,24156,1,0.00652689,Sudden_Movement,0.95,Noise,0.984846,0.00506,0.984846,0.010094,0,Sudden Movement
7072,Baby,1,0,1,0,0.809115,133,177,23541,1,0.00528449,Sudden_Movement,0.95,Noise,0.984846,0.00506,0.984846,0.010094,0,Sudden Movement
7073,Baby,1,0,1,0,0.828785,132,178,23496,1,0.00252378,Sudden_Movement,0.95,Noise,0.915978,0.005563,0.915978,0.078459,0,Sudden Movement
7074,Baby,1,0,2,0,0.816109,129,184,23736,1,0.00130194,Sudden_Movement,0.95,Noise,0.915978,0.005563,0.915978,0.078459,0,Sudden Movement
7075,Baby,1,0,3,0,0.781854,136,181,24616,1,0.00050394,Sudden_Movement,0.95,Noise,0.915978,0.005563,0.915978,0.078459,0,Sudden Movement
7076,Baby,1,0,2,0,0.798215,129,182,23478,1,0.0007487,Sudden_Movement,0.95,Noise,0.915978,0.005563,0.915978,0.078459,0,Sudden Movement
7077,Baby,1,0,2,0,0.827493,130,177,23010,1,0.00069703,Low_Movement,0.9,Noise,0.915978,0.005563,0.915978,0.078459,0,Low Movement Condition
7078,Baby,1,0,2,0,0.83413,129,180,23220,1,0.00241561,Low_Movement,0.9,Noise,0.987044,0.001777,0.987044,0.011179,0,Low Movement Condition
7079,Baby,1,0,2,0,0.784197,133,185,24605,1,0.0039338,Low_Movement,0.9,Noise,0.987044,0.001777,0.987044,0.011179,0,Low Movement Condition
7080,Baby,1,0,2,0,0.79085,137,190,26030,1,0.00152245,Inactive,0.95,Noise,0.987044,0.001777,0.987044,0.011179,0,Inactive Condition
7081,Baby,1,0,2,0,0.815758,123,163,20049,1,0.06670682,Sudden_Movement,0.95,Noise,0.987044,0.001777,0.987044,0.011179,0,Sudden Movement
7082,Baby,1,0,2,0,0.842641,173,210,36330,1,0.04824668,Sudden_Movement,0.95,Noise,0.987044,0.001777,0.987044,0.011179,0,Sudden Movement
7083,Empty Seat,0,1,0,1,0.621532,290,236,68440,1,0.09720609,Sudden_Movement,0.95,Noise,0.966075,0.002166,0.966075,0.031759,0,No Baby Detected
7084,Empty Seat,0,1,0,1,0.64045,292,236,68912,1,0.01768375,Sudden_Movement,0.95,Noise,0.966075,0.002166,0.966075,0.031759,0,No Baby Detected
7085,Empty Seat,0,1,0,1,0.627062,289,236,68204,1,0.03107806,Sudden_Movement,0.95,Noise,0.966075,0.002166,0.966075,0.031759,0,No Baby Detected
7086,Baby,1,0,2,0,0.796444,167,189,31563,1,0.10798687,Sudden_Movement,0.95,Noise,0.966075,0.002166,0.966075,0.031759,0,Sudden Movement
7087,Baby,1,0,2,0,0.838985,174,219,38106,1,0.01262733,Sudden_Movement,0.95,Noise,0.966075,0.002166,0.966075,0.031759,0,Sudden Movement
7088,Baby,1,0,2,0,0.775589,126,178,22428,1,0.01095075,Sudden_Movement,0.95,Noise,0.956515,0.004021,0.956515,0.039465,0,Sudden Movement
7089,Baby,1,0,2,0,0.784864,129,181,23349,1,0.0056974,Sudden_Movement,0.95,Noise,0.956515,0.004021,0.956515,0.039465,0,Sudden Movement
7090,Baby,1,0,2,0,0.788754,127,183,23241,1,0.0033951,Sudden_Movement,0.95,Noise,0.956515,0.004021,0.956515,0.039465,0,Sudden Movement
7091,Baby,1,0,2,0,0.798145,130,188,24440,1,0.00592985,Sudden_Movement,0.95,Noise,0.956515,0.004021,0.956515,0.039465,0,Sudden Movement
7092,Baby,1,0,2,0,0.812896,129,179,23091,1,0.03001425,Sudden_Movement,0.95,Noise,0.989766,0.002514,0.989766,0.007719,0,Sudden Movement
7093,Baby,1,0,2,0,0.792946,138,188,25944,1,0.02489579,Sudden_Movement,0.95,Noise,0.989766,0.002514,0.989766,0.007719,0,Sudden Movement
7094,Baby,1,0,2,0,0.807278,142,186,26412,1,0.01150784,Sudden_Movement,0.95,Noise,0.989766,0.002514,0.989766,0.007719,0,Sudden Movement
7095,Baby,1,0,2,0,0.78471,128,178,22784,1,0.00692247,Normal_Movement,0.796793,Noise,0.989766,0.002514,0.989766,0.007719,0,Normal Condition
7096,Baby,1,0,3,0,0.811866,129,182,23478,1,0.02425235,Normal_Movement,0.795854,Noise,0.989766,0.002514,0.989766,0.007719,0,Normal Condition
7097,Baby,1,0,2,0,0.8027,129,186,23994,1,0.00439235,Normal_Movement,0.795338,Noise,0.907312,0.007001,0.907312,0.085687,0,Normal Condition
7098,Baby,1,0,2,0,0.801927,128,181,23168,1,0.00274034,Normal_Movement,0.794944,Noise,0.907312,0.007001,0.907312,0.085687,0,Normal Condition
7099,Baby,1,0,2,0,0.791406,132,183,24156,1,0.00533429,Normal_Movement,0.794614,Noise,0.907312,0.007001,0.907312,0.085687,0,Normal Condition
7100,Baby,1,0,2,0,0.794945,133,186,24738,1,0.0039467,Normal_Movement,0.794285,Noise,0.907312,0.007001,0.907312,0.085687,0,Normal Condition
7101,Baby,1,0,2,0,0.816334,129,186,23994,1,0.00201584,Normal_Movement,0.794054,Noise,0.907312,0.007001,0.907312,0.085687,0,Normal Condition
7102,Baby,1,0,1,0,0.73667,154,183,28182,1,0.02066449,Normal_Movement,0.793861,Noise,0.907312,0.007001,0.907312,0.085687,0,Normal Condition
7103,Baby,1,0,1,0,0.829753,134,178,23852,1,0.02357423,Normal_Movement,0.793572,Noise,0.968302,0.004727,0.968302,0.026972,0,Normal Condition
7104,Baby,1,0,2,0,0.8231,133,182,24206,1,0.01400546,Normal_Movement,0.793375,Noise,0.968302,0.004727,0.968302,0.026972,0,Normal Condition
7105,Baby,1,0,2,0,0.840245,132,177,23364,1,0.00574312,Normal_Movement,0.793379,Noise,0.968302,0.004727,0.968302,0.026972,0,Normal Condition
7106,Baby,1,0,2,0,0.792881,122,170,20740,1,0.00104782,Normal_Movement,0.79344,Noise,0.968302,0.004727,0.968302,0.026972,0,Normal Condition
7107,Baby,1,0,2,0,0.82754,133,181,24073,1,0.00178695,Normal_Movement,0.793497,Noise,0.968302,0.004727,0.968302,0.026972,0,Normal Condition
7108,Baby,1,0,2,0,0.816495,173,215,37195,1,0.00121359,Normal_Movement,0.793495,Noise,0.999537,0.000278,0.999537,0.000185,0,Normal Condition
7109,"Baby,Empty Seat",1,1,1,1,0.663619,123,154,18942,0,0,Normal_Movement,0.793505,Noise,0.999537,0.000278,0.999537,0.000185,0,Normal Condition
7110,"Baby,Empty Seat",1,1,1,1,0.787901,125,166,20750,1,0.00631212,Normal_Movement,0.793209,Noise,0.999537,0.000278,0.999537,0.000185,0,Normal Condition
7111,"Baby,Empty Seat",1,1,1,1,0.809565,122,166,20252,1,0.00177318,Normal_Movement,0.793243,Noise,0.999537,0.000278,0.999537,0.000185,0,Normal Condition
7112,"Baby,Empty Seat",1,1,1,1,0.813029,125,169,21125,1,0.00222077,Normal_Movement,0.793339,Noise,0.946732,0.003196,0.946732,0.050072,0,Normal Condition
7113,"Baby,Empty Seat",1,1,1,1,0.702306,126,174,21924,1,0.0273711,Normal_Movement,0.793227,Noise,0.946732,0.003196,0.946732,0.050072,0,Normal Condition
7114,Empty Seat,0,1,0,1,0.524907,296,234,69264,1,0.02485065,Normal_Movement,0.793188,Noise,0.946732,0.003196,0.946732,0.050072,0,No Baby Detected
7115,Empty Seat,0,1,0,1,0.547011,294,237,69678,1,0.00422693,Normal_Movement,0.793084,Noise,0.946732,0.003196,0.946732,0.050072,0,No Baby Detected
7116,"Baby,Empty Seat",1,1,1,1,0.525182,297,237,70389,1,0.00135739,Normal_Movement,0.793306,Noise,0.946732,0.003196,0.946732,0.050072,0,Normal Condition
7117,"Baby,Empty Seat",1,1,1,1,0.507968,288,236,67968,1,0.00392395,Normal_Movement,0.793422,Noise,0.9975,0.001963,0.9975,0.000537,0,Normal Condition
7118,"Baby,Empty Seat",1,1,1,1,0.558092,297,238,70686,1,0.00526124,Normal_Movement,0.793441,Noise,0.9975,0.001963,0.9975,0.000537,0,Normal Condition
7119,Empty Seat,0,1,0,1,0.59721,297,238,70686,1,0.03594459,Sudden_Movement,0.95,Noise,0.9975,0.001963,0.9975,0.000537,0,No Baby Detected
7120,Empty Seat,0,1,0,1,0.58018,295,238,70210,1,0.03486314,Sudden_Movement,0.95,Noise,0.9975,0.001963,0.9975,0.000537,0,No Baby Detected
7121,"Baby,Empty Seat",1,1,1,1,0.746483,221,215,47515,1,0.23750602,Sudden_Movement,0.95,Noise,0.9975,0.001963,0.9975,0.000537,0,Sudden Movement
7122,Baby,1,0,2,0,0.750397,215,225,48375,1,0.04203694,Sudden_Movement,0.95,Noise,0.896364,0.004678,0.896364,0.098958,0,Sudden Movement
7123,Baby,1,0,1,0,0.606937,189,151,28539,1,0.04807482,Sudden_Movement,0.95,Noise,0.896364,0.004678,0.896364,0.098958,0,Sudden Movement
7124,Baby,1,0,1,0,0.777018,116,151,17516,1,0.04695994,Sudden_Movement,0.95,Noise,0.896364,0.004678,0.896364,0.098958,0,Sudden Movement
7125,Baby,1,0,1,0,0.770793,119,157,18683,1,0.01801389,Sudden_Movement,0.95,Noise,0.896364,0.004678,0.896364,0.098958,0,Sudden Movement
7126,Baby,1,0,1,0,0.795611,119,159,18921,1,0.01325038,Sudden_Movement,0.95,Noise,0.957053,0.009817,0.957053,0.03313,0,Sudden Movement
7127,Baby,1,0,1,0,0.762959,121,163,19723,1,0.01541785,Sudden_Movement,0.95,Noise,0.957053,0.009817,0.957053,0.03313,0,Sudden Movement
7128,Baby,1,0,1,0,0.706139,131,170,22270,1,0.00735237,Sudden_Movement,0.95,Noise,0.957053,0.009817,0.957053,0.03313,0,Sudden Movement
7129,Baby,1,0,1,0,0.746808,138,193,26634,1,0.00650879,Sudden_Movement,0.95,Noise,0.957053,0.009817,0.957053,0.03313,0,Sudden Movement
7130,Baby,1,0,1,0,0.75045,129,199,25671,1,0.00383812,Sudden_Movement,0.95,Noise,0.957053,0.009817,0.957053,0.03313,0,Sudden Movement
